#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        7681    -4.96001    -5.04541  0.00188603
        7682    -4.96167     -5.0454  0.00188582
        7683    -4.96291    -5.04539  0.00188561
        7684    -4.96401    -5.04538  0.00188539
        7685    -4.96513    -5.04537  0.00188517
        7686    -4.96627    -5.04536  0.00188496
        7687    -4.96757    -5.04535  0.00188474
        7688    -4.96873    -5.04534  0.00188452
        7689    -4.96989    -5.04533   0.0018843
        7690    -4.97121    -5.04532  0.00188408
        7691    -4.97193    -5.04531  0.00188386
        7692     -4.9731     -5.0453  0.00188364
        7693    -4.97428    -5.04529  0.00188341
        7694     -4.9759    -5.04528  0.00188319
        7695    -4.97738    -5.04527  0.00188297
        7696     -4.9784    -5.04527  0.00188274
        7697    -4.97958    -5.04526  0.00188252
        7698     -4.9812    -5.04525  0.00188229
        7699    -4.98207    -5.04524  0.00188206
        7700    -4.98354    -5.04523  0.00188184
        7701     -4.9844    -5.04522  0.00188161
        7702    -4.98542    -5.04522  0.00188138
        7703    -4.98659    -5.04521  0.00188115
        7704    -4.98761     -5.0452  0.00188092
        7705    -4.98894    -5.04519  0.00188069
        7706    -4.98997    -5.04519  0.00188046
        7707     -4.9913    -5.04518  0.00188023
        7708    -4.99264    -5.04517     0.00188
        7709    -4.99369    -5.04517  0.00187977
        7710    -4.99474    -5.04516  0.00187954
        7711    -4.99596    -5.04515   0.0018793
        7712    -4.99718    -5.04515  0.00187907
        7713    -4.99827    -5.04514  0.00187884
        7714    -4.99952    -5.04514   0.0018786
        7715    -5.00048    -5.04513  0.00187837
        7716    -5.00145    -5.04512  0.00187813
        7717    -5.00274    -5.04512   0.0018779
        7718    -5.00435    -5.04511  0.00187766
        7719    -5.00568    -5.04511  0.00187742
        7720    -5.00687     -5.0451  0.00187719
        7721    -5.00822     -5.0451  0.00187695
        7722     -5.0096    -5.04509  0.00187671
        7723    -5.01099    -5.04509  0.00187648
        7724    -5.01255    -5.04509  0.00187624
        7725    -5.01397    -5.04508    0.001876
        7726    -5.01541    -5.04508  0.00187576
        7727    -5.01732    -5.04507  0.00187552
        7728    -5.01864    -5.04507  0.00187528
        7729    -5.02012    -5.04507  0.00187504
        7730    -5.02162    -5.04506   0.0018748
        7731    -5.02328    -5.04506  0.00187456
        7732    -5.02494    -5.04506  0.00187432
        7733    -5.02617    -5.04506  0.00187408
        7734    -5.02755    -5.04505  0.00187384
        7735    -5.02894    -5.04505   0.0018736
        7736    -5.03063    -5.04505  0.00187336
        7737    -5.03217    -5.04505  0.00187311
        7738    -5.03356    -5.04505  0.00187287
        7739    -5.03524    -5.04505  0.00187263
        7740    -5.03677    -5.04504  0.00187239
        7741    -5.03829    -5.04504  0.00187215
        7742    -5.04025    -5.04504  0.00187191
        7743    -5.04145    -5.04504  0.00187166
        7744    -5.04323    -5.04504  0.00187142
        7745    -5.04514    -5.04504  0.00187118
        7746    -5.04673    -5.04504  0.00187094
        7747    -5.04753    -5.04504   0.0018707
        7748    -5.04922    -5.04504  0.00187046
        7749    -5.05073    -5.04504  0.00187022
        7750    -5.05159    -5.04505  0.00186997
        7751    -5.05303    -5.04505  0.00186973
        7752    -5.05428    -5.04505  0.00186949
        7753    -5.05533    -5.04505  0.00186925
        7754    -5.05603    -5.04505  0.00186901
        7755    -5.05714    -5.04505  0.00186877
        7756     -5.0582    -5.04505  0.00186853
        7757    -5.05921    -5.04506  0.00186829
        7758    -5.06016    -5.04506  0.00186805
        7759     -5.0609    -5.04506  0.00186781
        7760    -5.06173    -5.04506  0.00186757
        7761     -5.0625    -5.04506  0.00186733
        7762    -5.06335    -5.04507  0.00186709
        7763    -5.06399    -5.04507  0.00186685
        7764    -5.06455    -5.04507  0.00186662
        7765    -5.06505    -5.04507  0.00186638
        7766    -5.06532    -5.04508  0.00186614
        7767    -5.06581    -5.04508   0.0018659
        7768    -5.06593    -5.04508  0.00186566
        7769    -5.06582    -5.04508  0.00186542
        7770    -5.06578    -5.04509  0.00186519
        7771    -5.06581    -5.04509  0.00186495
        7772     -5.0656    -5.04509  0.00186471
        7773    -5.06546    -5.04509  0.00186447
        7774    -5.06524     -5.0451  0.00186423
        7775    -5.06477     -5.0451    0.001864
        7776    -5.06483     -5.0451  0.00186376
        7777    -5.06449     -5.0451  0.00186352
        7778    -5.06406    -5.04511  0.00186328
        7779    -5.06354    -5.04511  0.00186304
        7780    -5.06294    -5.04511  0.00186281
        7781    -5.06239    -5.04511  0.00186257
        7782    -5.06145    -5.04512  0.00186233
        7783    -5.06042    -5.04512  0.00186209
        7784    -5.05944    -5.04512  0.00186185
        7785    -5.05793    -5.04512  0.00186161
        7786    -5.05647    -5.04512  0.00186138
        7787    -5.05492    -5.04512  0.00186114
        7788    -5.05343    -5.04513   0.0018609
        7789     -5.0517    -5.04513  0.00186066
        7790    -5.04988    -5.04513  0.00186042
        7791    -5.04812    -5.04513  0.00186018
        7792    -5.04627    -5.04513  0.00185994
        7793    -5.04464    -5.04513  0.00185971
        7794    -5.04247    -5.04513  0.00185947
        7795    -5.04037    -5.04513  0.00185923
        7796    -5.03849    -5.04513  0.00185899
        7797    -5.03608    -5.04512  0.00185875
        7798     -5.0336    -5.04512  0.00185851
        7799    -5.03104    -5.04512  0.00185828
        7800    -5.02841    -5.04512  0.00185804
        7801    -5.02602    -5.04512   0.0018578
        7802    -5.02326    -5.04511  0.00185757
        7803    -5.02059    -5.04511  0.00185733
        7804    -5.01742    -5.04511   0.0018571
        7805    -5.01465     -5.0451  0.00185686
        7806    -5.01168     -5.0451  0.00185663
        7807    -5.00882    -5.04509   0.0018564
        7808    -5.00593    -5.04509  0.00185617
        7809    -5.00302    -5.04508  0.00185594
        7810    -4.99993    -5.04508  0.00185571
        7811    -4.99697    -5.04507  0.00185548
        7812    -4.99386    -5.04507  0.00185526
        7813    -4.99075    -5.04506  0.00185503
        7814    -4.98794    -5.04505  0.00185481
        7815    -4.98485    -5.04504  0.00185459
        7816    -4.98194    -5.04504  0.00185437
        7817    -4.97906    -5.04503  0.00185415
        7818    -4.97607    -5.04502  0.00185393
        7819    -4.97343    -5.04501  0.00185372
        7820    -4.97085      -5.045  0.00185351
        7821    -4.96804    -5.04499  0.00185329
        7822    -4.96546    -5.04498  0.00185309
        7823    -4.96312    -5.04497  0.00185288
        7824    -4.96027    -5.04496  0.00185267
        7825    -4.95844    -5.04495  0.00185247
        7826    -4.95612    -5.04494  0.00185227
        7827    -4.95422    -5.04492  0.00185207
        7828    -4.95246    -5.04491  0.00185187
        7829    -4.95069     -5.0449  0.00185167
        7830    -4.94892    -5.04489  0.00185147
        7831    -4.94746    -5.04488  0.00185128
        7832    -4.94632    -5.04486  0.00185109
        7833    -4.94505    -5.04485  0.00185089
        7834    -4.94425    -5.04484   0.0018507
        7835     -4.9435    -5.04482  0.00185051
        7836    -4.94323    -5.04481  0.00185032
        7837      -4.943     -5.0448  0.00185013
        7838    -4.94297    -5.04479  0.00184994
        7839    -4.94284    -5.04477  0.00184975
        7840    -4.94306    -5.04476  0.00184956
        7841    -4.94318    -5.04475  0.00184937
        7842    -4.94381    -5.04473  0.00184918
        7843    -4.94464    -5.04472  0.00184899
        7844    -4.94552    -5.04471  0.00184879
        7845     -4.9472     -5.0447   0.0018486
        7846    -4.94847    -5.04468   0.0018484
        7847    -4.94979    -5.04467  0.00184821
        7848    -4.95144    -5.04466  0.00184801
        7849    -4.95328    -5.04465  0.00184781
        7850    -4.95544    -5.04464  0.00184761
        7851    -4.95792    -5.04463  0.00184741
        7852    -4.96087    -5.04461   0.0018472
        7853    -4.96383     -5.0446    0.001847
        7854    -4.96678    -5.04459  0.00184679
        7855    -4.96941    -5.04459  0.00184658
        7856    -4.97248    -5.04458  0.00184637
        7857    -4.97551    -5.04457  0.00184615
        7858    -4.97911    -5.04456  0.00184594
        7859    -4.98266    -5.04455  0.00184572
        7860    -4.98644    -5.04454   0.0018455
        7861    -4.99001    -5.04454  0.00184528
        7862    -4.99365    -5.04453  0.00184505
        7863     -4.9978    -5.04452  0.00184483
        7864    -5.00184    -5.04452   0.0018446
        7865    -5.00563    -5.04451  0.00184437
        7866    -5.00928    -5.04451  0.00184415
        7867    -5.01327    -5.04451  0.00184391
        7868     -5.0168     -5.0445  0.00184368
        7869    -5.02034     -5.0445  0.00184345
        7870    -5.02386     -5.0445  0.00184322
        7871    -5.02766    -5.04449  0.00184299
        7872    -5.03159    -5.04449  0.00184275
        7873    -5.03503    -5.04449  0.00184252
        7874    -5.03887    -5.04449  0.00184229
        7875    -5.04191    -5.04449  0.00184205
        7876    -5.04534    -5.04449  0.00184182
        7877     -5.0484    -5.04449  0.00184158
        7878    -5.05184    -5.04449  0.00184135
        7879    -5.05535    -5.04449  0.00184112
        7880    -5.05877    -5.04449  0.00184088
        7881    -5.06195     -5.0445  0.00184065
        7882    -5.06488     -5.0445  0.00184042
        7883      -5.068     -5.0445  0.00184019
        7884    -5.07057    -5.04451  0.00183996
        7885    -5.07303    -5.04451  0.00183973
        7886    -5.07582    -5.04451   0.0018395
        7887     -5.0785    -5.04452  0.00183927
        7888    -5.08105    -5.04452  0.00183905
        7889    -5.08318    -5.04453  0.00183882
        7890    -5.08518    -5.04453  0.00183859
        7891    -5.08689    -5.04454  0.00183837
        7892    -5.08878    -5.04454  0.00183814
        7893    -5.09008    -5.04455  0.00183792
        7894     -5.0917    -5.04456   0.0018377
        7895    -5.09364    -5.04456  0.00183747
        7896    -5.09499    -5.04457  0.00183725
        7897    -5.09635    -5.04457  0.00183703
        7898    -5.09743    -5.04458  0.00183681
        7899    -5.09807    -5.04459  0.00183659
        7900    -5.09857    -5.04459  0.00183637
        7901    -5.09954     -5.0446  0.00183615
        7902    -5.10052    -5.04461  0.00183593
        7903    -5.10107    -5.04462  0.00183571
        7904    -5.10149    -5.04462   0.0018355
        7905    -5.10178    -5.04463  0.00183528
        7906    -5.10164    -5.04464  0.00183506
        7907    -5.10183    -5.04464  0.00183484
        7908    -5.10144    -5.04465  0.00183462
        7909    -5.10124    -5.04466  0.00183441
        7910    -5.10076    -5.04467  0.00183419
        7911    -5.10032    -5.04467  0.00183397
        7912    -5.09962    -5.04468  0.00183375
        7913    -5.09867    -5.04469  0.00183353
        7914    -5.09746    -5.04469  0.00183331
        7915    -5.09615     -5.0447  0.00183309
        7916    -5.09505    -5.04471  0.00183287
        7917      -5.094    -5.04471  0.00183265
        7918    -5.09258    -5.04472  0.00183243
        7919    -5.09122    -5.04472  0.00183221
        7920    -5.09024    -5.04473  0.00183199
        7921    -5.08873    -5.04474  0.00183176
        7922    -5.08731    -5.04474  0.00183154
        7923    -5.08583    -5.04475  0.00183132
        7924    -5.08429    -5.04475  0.00183109
        7925    -5.08315    -5.04476  0.00183087
        7926    -5.08152    -5.04476  0.00183064
        7927    -5.07939    -5.04477  0.00183042
        7928    -5.07767    -5.04477  0.00183019
        7929    -5.07623    -5.04477  0.00182996
        7930     -5.0743    -5.04478  0.00182974
        7931    -5.07205    -5.04478  0.00182951
        7932    -5.06992    -5.04478  0.00182928
        7933    -5.06808    -5.04479  0.00182905
        7934    -5.06578    -5.04479  0.00182882
        7935    -5.06376    -5.04479   0.0018286
        7936    -5.06174    -5.04479  0.00182837
        7937    -5.05971     -5.0448  0.00182814
        7938    -5.05829     -5.0448  0.00182791
        7939    -5.05641     -5.0448  0.00182768
        7940    -5.05483     -5.0448  0.00182745
        7941     -5.0528     -5.0448  0.00182722
        7942    -5.05109     -5.0448  0.00182699
        7943    -5.04907     -5.0448  0.00182676
        7944    -5.04707     -5.0448  0.00182653
        7945    -5.04507     -5.0448   0.0018263
        7946    -5.04308     -5.0448  0.00182607
        7947    -5.04079     -5.0448  0.00182584
        7948    -5.03882     -5.0448  0.00182561
        7949    -5.03686     -5.0448  0.00182538
        7950    -5.03492     -5.0448  0.00182515
        7951    -5.03283     -5.0448  0.00182492
        7952     -5.0309     -5.0448  0.00182469
        7953    -5.02884    -5.04479  0.00182446
        7954    -5.02708    -5.04479  0.00182424
        7955    -5.02489    -5.04479  0.00182401
        7956    -5.02286    -5.04479  0.00182378
        7957      -5.021    -5.04478  0.00182355
        7958    -5.01975    -5.04478  0.00182333
        7959    -5.01791    -5.04478   0.0018231
        7960    -5.01609    -5.04477  0.00182288
        7961    -5.01443    -5.04477  0.00182265
        7962    -5.01294    -5.04477  0.00182243
        7963    -5.01147    -5.04476   0.0018222
        7964    -5.00971    -5.04476  0.00182198
